delay (mcparamset=1) X,delay (mcparamset=1) Y,delay (mcparamset=2) X,delay (mcparamset=2) Y,delay (mcparamset=3) X,delay (mcparamset=3) Y,delay (mcparamset=4) X,delay (mcparamset=4) Y,delay (mcparamset=5) X,delay (mcparamset=5) Y,delay (mcparamset=6) X,delay (mcparamset=6) Y,delay (mcparamset=7) X,delay (mcparamset=7) Y,delay (mcparamset=8) X,delay (mcparamset=8) Y,delay (mcparamset=9) X,delay (mcparamset=9) Y,delay (mcparamset=10) X,delay (mcparamset=10) Y,delay (mcparamset=11) X,delay (mcparamset=11) Y,delay (mcparamset=12) X,delay (mcparamset=12) Y,delay (mcparamset=13) X,delay (mcparamset=13) Y,delay (mcparamset=14) X,delay (mcparamset=14) Y,delay (mcparamset=15) X,delay (mcparamset=15) Y,delay (mcparamset=16) X,delay (mcparamset=16) Y,delay (mcparamset=17) X,delay (mcparamset=17) Y,delay (mcparamset=18) X,delay (mcparamset=18) Y,delay (mcparamset=19) X,delay (mcparamset=19) Y,delay (mcparamset=20) X,delay (mcparamset=20) Y,delay (mcparamset=21) X,delay (mcparamset=21) Y,delay (mcparamset=22) X,delay (mcparamset=22) Y,delay (mcparamset=23) X,delay (mcparamset=23) Y,delay (mcparamset=24) X,delay (mcparamset=24) Y,delay (mcparamset=25) X,delay (mcparamset=25) Y,delay (mcparamset=26) X,delay (mcparamset=26) Y,delay (mcparamset=27) X,delay (mcparamset=27) Y,delay (mcparamset=28) X,delay (mcparamset=28) Y,delay (mcparamset=29) X,delay (mcparamset=29) Y,delay (mcparamset=30) X,delay (mcparamset=30) Y,delay (mcparamset=31) X,delay (mcparamset=31) Y,delay (mcparamset=32) X,delay (mcparamset=32) Y,delay (mcparamset=33) X,delay (mcparamset=33) Y,delay (mcparamset=34) X,delay (mcparamset=34) Y,delay (mcparamset=35) X,delay (mcparamset=35) Y,delay (mcparamset=36) X,delay (mcparamset=36) Y,delay (mcparamset=37) X,delay (mcparamset=37) Y,delay (mcparamset=38) X,delay (mcparamset=38) Y,delay (mcparamset=39) X,delay (mcparamset=39) Y,delay (mcparamset=40) X,delay (mcparamset=40) Y,delay (mcparamset=41) X,delay (mcparamset=41) Y,delay (mcparamset=42) X,delay (mcparamset=42) Y,delay (mcparamset=43) X,delay (mcparamset=43) Y,delay (mcparamset=44) X,delay (mcparamset=44) Y,delay (mcparamset=45) X,delay (mcparamset=45) Y,delay (mcparamset=46) X,delay (mcparamset=46) Y,delay (mcparamset=47) X,delay (mcparamset=47) Y,delay (mcparamset=48) X,delay (mcparamset=48) Y,delay (mcparamset=49) X,delay (mcparamset=49) Y,delay (mcparamset=50) X,delay (mcparamset=50) Y
5.249999999999999e-07,4.43629801662357e-09,5.249999999999999e-07,4.43923243241429e-09,5.249999999999999e-07,4.435180779494716e-09,5.249999999999999e-07,4.433703430973503e-09,5.249999999999999e-07,4.431450293111503e-09,5.249999999999999e-07,4.438324097493933e-09,5.249999999999999e-07,4.436497844991233e-09,5.249999999999999e-07,4.441496875009728e-09,5.249999999999999e-07,4.442247491476443e-09,5.249999999999999e-07,4.439619699000036e-09,5.249999999999999e-07,4.434967968878047e-09,5.249999999999999e-07,4.436128354495624e-09,5.249999999999999e-07,4.437150371588785e-09,5.249999999999999e-07,4.436663592113094e-09,5.249999999999999e-07,4.441693379719314e-09,5.249999999999999e-07,4.443041305730335e-09,5.249999999999999e-07,4.432511623733396e-09,5.249999999999999e-07,4.434930939622474e-09,5.249999999999999e-07,4.430087171810511e-09,5.249999999999999e-07,4.434450087818807e-09,5.249999999999999e-07,4.438658449002335e-09,5.249999999999999e-07,4.437417186234138e-09,5.249999999999999e-07,4.431772056384369e-09,5.249999999999999e-07,4.432992668375489e-09,5.249999999999999e-07,4.434250446008978e-09,5.249999999999999e-07,4.436909254836348e-09,5.249999999999999e-07,4.438851882164476e-09,5.249999999999999e-07,4.439305496427034e-09,5.249999999999999e-07,4.439283676787541e-09,5.249999999999999e-07,4.438341920451188e-09,5.249999999999999e-07,4.435718611014426e-09,5.249999999999999e-07,4.435718529280815e-09,5.249999999999999e-07,4.434683548901415e-09,5.249999999999999e-07,4.435390519003169e-09,5.249999999999999e-07,4.435046162255596e-09,5.249999999999999e-07,4.436972132347028e-09,5.249999999999999e-07,4.437280725011393e-09,5.249999999999999e-07,4.438338438939206e-09,5.249999999999999e-07,4.440024909597355e-09,5.249999999999999e-07,4.439833549312503e-09,5.249999999999999e-07,4.435681750208477e-09,5.249999999999999e-07,4.433207268302621e-09,5.249999999999999e-07,4.437786001580317e-09,5.249999999999999e-07,4.43940248424421e-09,5.249999999999999e-07,4.439892606591136e-09,5.249999999999999e-07,4.427621662316262e-09,5.249999999999999e-07,4.436693509151918e-09,5.249999999999999e-07,4.437281085966896e-09,5.249999999999999e-07,4.438421191109698e-09,5.249999999999999e-07,4.438009533801594e-09
5.75e-07,4.472092846352373e-09,5.75e-07,4.473694475888329e-09,5.75e-07,4.470159266867214e-09,5.75e-07,4.470110851040532e-09,5.75e-07,4.466923419806209e-09,5.75e-07,4.474484820426156e-09,5.75e-07,4.471712721596783e-09,5.75e-07,4.477289581348072e-09,5.75e-07,4.476442045045392e-09,5.75e-07,4.474421014683489e-09,5.75e-07,4.47114603048383e-09,5.75e-07,4.47254562664169e-09,5.75e-07,4.474198485800245e-09,5.75e-07,4.471932886392241e-09,5.75e-07,4.477423483755416e-09,5.75e-07,4.479302180042844e-09,5.75e-07,4.468466578387603e-09,5.75e-07,4.472890333874149e-09,5.75e-07,4.465891416881321e-09,5.75e-07,4.470167391833553e-09,5.75e-07,4.475059183328857e-09,5.75e-07,4.474185650752329e-09,5.75e-07,4.467886286579065e-09,5.75e-07,4.466395773962803e-09,5.75e-07,4.468846208215187e-09,5.75e-07,4.474537788537883e-09,5.75e-07,4.473335696930031e-09,5.75e-07,4.474793619321919e-09,5.75e-07,4.476159336567742e-09,5.75e-07,4.473650982845719e-09,5.75e-07,4.472807711851446e-09,5.75e-07,4.470723091999533e-09,5.75e-07,4.469646439586921e-09,5.75e-07,4.471824025321692e-09,5.75e-07,4.469448236741526e-09,5.75e-07,4.474863930705966e-09,5.75e-07,4.474335820899524e-09,5.75e-07,4.475186209270487e-09,5.75e-07,4.474911116398112e-09,5.75e-07,4.475678114720613e-09,5.75e-07,4.472472419227825e-09,5.75e-07,4.468592874721972e-09,5.75e-07,4.473758553606374e-09,5.75e-07,4.475431593010403e-09,5.75e-07,4.475751585554403e-09,5.75e-07,4.46483336078119e-09,5.75e-07,4.471614289299322e-09,5.75e-07,4.473873883053566e-09,5.75e-07,4.473236109209355e-09,5.75e-07,4.472736441184621e-09
6.249999999999999e-07,4.506014029488319e-09,6.249999999999999e-07,4.506731152559428e-09,6.249999999999999e-07,4.506123629888158e-09,6.249999999999999e-07,4.504119716658786e-09,6.249999999999999e-07,4.503257754661217e-09,6.249999999999999e-07,4.50881837141467e-09,6.249999999999999e-07,4.504511392441573e-09,6.249999999999999e-07,4.513392384606554e-09,6.249999999999999e-07,4.512104198258487e-09,6.249999999999999e-07,4.507983822975428e-09,6.249999999999999e-07,4.507985168535251e-09,6.249999999999999e-07,4.508764012473827e-09,6.249999999999999e-07,4.508641370929275e-09,6.249999999999999e-07,4.506087432247771e-09,6.249999999999999e-07,4.512615683103601e-09,6.249999999999999e-07,4.511517037332255e-09,6.249999999999999e-07,4.504011963293627e-09,6.249999999999999e-07,4.508280091667379e-09,6.249999999999999e-07,4.500638241345193e-09,6.249999999999999e-07,4.50759138297259e-09,6.249999999999999e-07,4.507955078623097e-09,6.249999999999999e-07,4.510838179745294e-09,6.249999999999999e-07,4.502814120060707e-09,6.249999999999999e-07,4.501285778543138e-09,6.249999999999999e-07,4.504030194479052e-09,6.249999999999999e-07,4.51081149164469e-09,6.249999999999999e-07,4.508293993485235e-09,6.249999999999999e-07,4.511150971948635e-09,6.249999999999999e-07,4.511872219528187e-09,6.249999999999999e-07,4.511368161161495e-09,6.249999999999999e-07,4.508771066926853e-09,6.249999999999999e-07,4.504557765982827e-09,6.249999999999999e-07,4.507574065368062e-09,6.249999999999999e-07,4.505145189700254e-09,6.249999999999999e-07,4.504937401041715e-09,6.249999999999999e-07,4.509985791537372e-09,6.249999999999999e-07,4.510763310451376e-09,6.249999999999999e-07,4.509213285479294e-09,6.249999999999999e-07,4.509076338316202e-09,6.249999999999999e-07,4.510044473784952e-09,6.249999999999999e-07,4.50830606241151e-09,6.249999999999999e-07,4.502172420758766e-09,6.249999999999999e-07,4.509032885424301e-09,6.249999999999999e-07,4.510655157924638e-09,6.249999999999999e-07,4.509774640062287e-09,6.249999999999999e-07,4.498431439265165e-09,6.249999999999999e-07,4.505299282405605e-09,6.249999999999999e-07,4.508848409762067e-09,6.249999999999999e-07,4.507622882329405e-09,6.249999999999999e-07,4.50669109661475e-09
6.749999999999999e-07,4.538146960484994e-09,6.749999999999999e-07,4.541972758325291e-09,6.749999999999999e-07,4.540595261936042e-09,6.749999999999999e-07,4.538471226795754e-09,6.749999999999999e-07,4.539258581344264e-09,6.749999999999999e-07,4.544304629583384e-09,6.749999999999999e-07,4.538320640570693e-09,6.749999999999999e-07,4.54752225881945e-09,6.749999999999999e-07,4.544652098720095e-09,6.749999999999999e-07,4.542131461918403e-09,6.749999999999999e-07,4.543837853752772e-09,6.749999999999999e-07,4.53971420341806e-09,6.749999999999999e-07,4.543207448437805e-09,6.749999999999999e-07,4.542157777167885e-09,6.749999999999999e-07,4.547745627103415e-09,6.749999999999999e-07,4.545095448023546e-09,6.749999999999999e-07,4.537917754638462e-09,6.749999999999999e-07,4.541726251238005e-09,6.749999999999999e-07,4.535287282117078e-09,6.749999999999999e-07,4.542710786991319e-09,6.749999999999999e-07,4.54264720279902e-09,6.749999999999999e-07,4.545264617092158e-09,6.749999999999999e-07,4.536985909880346e-09,6.749999999999999e-07,4.537303061176215e-09,6.749999999999999e-07,4.53944184524348e-09,6.749999999999999e-07,4.543223159100322e-09,6.749999999999999e-07,4.544421306350488e-09,6.749999999999999e-07,4.541469644845972e-09,6.749999999999999e-07,4.545183124279985e-09,6.749999999999999e-07,4.546402710155262e-09,6.749999999999999e-07,4.543260151502441e-09,6.749999999999999e-07,4.537859527174609e-09,6.749999999999999e-07,4.539292121137144e-09,6.749999999999999e-07,4.541007094688867e-09,6.749999999999999e-07,4.539861787250952e-09,6.749999999999999e-07,4.543988179418543e-09,6.749999999999999e-07,4.544814556822165e-09,6.749999999999999e-07,4.543162931216273e-09,6.749999999999999e-07,4.544267478947084e-09,6.749999999999999e-07,4.544057219974973e-09,6.749999999999999e-07,4.543340024750847e-09,6.749999999999999e-07,4.538551426069338e-09,6.749999999999999e-07,4.542962242638809e-09,6.749999999999999e-07,4.546230631981415e-09,6.749999999999999e-07,4.543591034160624e-09,6.749999999999999e-07,4.534118791792803e-09,6.749999999999999e-07,4.539187069267448e-09,6.749999999999999e-07,4.540248528056554e-09,6.749999999999999e-07,4.542605493324197e-09,6.749999999999999e-07,4.540174807075996e-09
7.249999999999999e-07,4.575186680697307e-09,7.249999999999999e-07,4.57772987233145e-09,7.249999999999999e-07,4.576787348738677e-09,7.249999999999999e-07,4.575665539518773e-09,7.249999999999999e-07,4.575784276228235e-09,7.249999999999999e-07,4.580104512976811e-09,7.249999999999999e-07,4.5744604713511e-09,7.249999999999999e-07,4.583003501903774e-09,7.249999999999999e-07,4.57945578242117e-09,7.249999999999999e-07,4.579278015179292e-09,7.249999999999999e-07,4.578208339667947e-09,7.249999999999999e-07,4.575932651998653e-09,7.249999999999999e-07,4.579765207157332e-09,7.249999999999999e-07,4.578281046717545e-09,7.249999999999999e-07,4.582426381209645e-09,7.249999999999999e-07,4.581653164368756e-09,7.249999999999999e-07,4.574027275224898e-09,7.249999999999999e-07,4.577555276267566e-09,7.249999999999999e-07,4.570982235030188e-09,7.249999999999999e-07,4.57831831796006e-09,7.249999999999999e-07,4.577947291542179e-09,7.249999999999999e-07,4.579685910176616e-09,7.249999999999999e-07,4.573598473673026e-09,7.249999999999999e-07,4.574373098029659e-09,7.249999999999999e-07,4.574684105525245e-09,7.249999999999999e-07,4.577926074943957e-09,7.249999999999999e-07,4.579744949938257e-09,7.249999999999999e-07,4.576984653128952e-09,7.249999999999999e-07,4.579015970951021e-09,7.249999999999999e-07,4.580875021971731e-09,7.249999999999999e-07,4.57749280389136e-09,7.249999999999999e-07,4.57482081482929e-09,7.249999999999999e-07,4.574059333706138e-09,7.249999999999999e-07,4.577035494418659e-09,7.249999999999999e-07,4.576079866505984e-09,7.249999999999999e-07,4.580123139058502e-09,7.249999999999999e-07,4.579013605804772e-09,7.249999999999999e-07,4.576662718682344e-09,7.249999999999999e-07,4.580513238147844e-09,7.249999999999999e-07,4.580578707645228e-09,7.249999999999999e-07,4.578871950755265e-09,7.249999999999999e-07,4.572457022187528e-09,7.249999999999999e-07,4.57908304904987e-09,7.249999999999999e-07,4.58219628342141e-09,7.249999999999999e-07,4.579782310792551e-09,7.249999999999999e-07,4.56982530301525e-09,7.249999999999999e-07,4.575621219393425e-09,7.249999999999999e-07,4.576087282345391e-09,7.249999999999999e-07,4.578848577881222e-09,7.249999999999999e-07,4.576900800114195e-09
7.75e-07,4.611318455373012e-09,7.75e-07,4.6118625126423e-09,7.75e-07,4.610933410368183e-09,7.75e-07,4.609750573993369e-09,7.75e-07,4.608418692339222e-09,7.75e-07,4.614855002271531e-09,7.75e-07,4.608824006560805e-09,7.75e-07,4.616105528930318e-09,7.75e-07,4.614691195729206e-09,7.75e-07,4.612573717165297e-09,7.75e-07,4.611528738226983e-09,7.75e-07,4.611451500099219e-09,7.75e-07,4.613009899058543e-09,7.75e-07,4.611730298932606e-09,7.75e-07,4.615138114902611e-09,7.75e-07,4.615839752509144e-09,7.75e-07,4.607893958843922e-09,7.75e-07,4.611164410854791e-09,7.75e-07,4.606616665576214e-09,7.75e-07,4.611872857403766e-09,7.75e-07,4.611540975989832e-09,7.75e-07,4.613222648894498e-09,7.75e-07,4.60773795875127e-09,7.75e-07,4.607684781274703e-09,7.75e-07,4.608751902162946e-09,7.75e-07,4.612407396471701e-09,7.75e-07,4.613172716948381e-09,7.75e-07,4.613210036423462e-09,7.75e-07,4.613538579369616e-09,7.75e-07,4.614340341925262e-09,7.75e-07,4.611277220910203e-09,7.75e-07,4.610888517747843e-09,7.75e-07,4.609849040254139e-09,7.75e-07,4.610050914149978e-09,7.75e-07,4.610089029309522e-09,7.75e-07,4.613938826167313e-09,7.75e-07,4.612760064482051e-09,7.75e-07,4.611744254928482e-09,7.75e-07,4.614632474948799e-09,7.75e-07,4.614990585635053e-09,7.75e-07,4.61191296747759e-09,7.75e-07,4.606497750457402e-09,7.75e-07,4.613578898429862e-09,7.75e-07,4.614866651018328e-09,7.75e-07,4.613478238629845e-09,7.75e-07,4.604464336071048e-09,7.75e-07,4.609725143683563e-09,7.75e-07,4.612013834773551e-09,7.75e-07,4.612869529754297e-09,7.75e-07,4.610758484467058e-09
8.249999999999999e-07,4.645157047256261e-09,8.249999999999999e-07,4.645386940788701e-09,8.249999999999999e-07,4.643948955948312e-09,8.249999999999999e-07,4.642818736590095e-09,8.249999999999999e-07,4.641337548846007e-09,8.249999999999999e-07,4.649535803050229e-09,8.249999999999999e-07,4.642446787013788e-09,8.249999999999999e-07,4.64952174834021e-09,8.249999999999999e-07,4.648666100230239e-09,8.249999999999999e-07,4.645361057607312e-09,8.249999999999999e-07,4.64495609312538e-09,8.249999999999999e-07,4.645041812791777e-09,8.249999999999999e-07,4.645585608865648e-09,8.249999999999999e-07,4.645250215814592e-09,8.249999999999999e-07,4.649204299200663e-09,8.249999999999999e-07,4.64924048211395e-09,8.249999999999999e-07,4.640803754131803e-09,8.249999999999999e-07,4.644115899407145e-09,8.249999999999999e-07,4.639299903182242e-09,8.249999999999999e-07,4.644977378100973e-09,8.249999999999999e-07,4.645559830521923e-09,8.249999999999999e-07,4.646349819089369e-09,8.249999999999999e-07,4.640383101412573e-09,8.249999999999999e-07,4.640397633086887e-09,8.249999999999999e-07,4.642319430073028e-09,8.249999999999999e-07,4.645843587243521e-09,8.249999999999999e-07,4.64627743343713e-09,8.249999999999999e-07,4.646871144907375e-09,8.249999999999999e-07,4.647297021177265e-09,8.249999999999999e-07,4.647617633870328e-09,8.249999999999999e-07,4.644827749340243e-09,8.249999999999999e-07,4.644671192529546e-09,8.249999999999999e-07,4.644335573588118e-09,8.249999999999999e-07,4.643529858974273e-09,8.249999999999999e-07,4.643227768062837e-09,8.249999999999999e-07,4.647229885700064e-09,8.249999999999999e-07,4.646241147058549e-09,8.249999999999999e-07,4.646866424263537e-09,8.249999999999999e-07,4.647983519996974e-09,8.249999999999999e-07,4.647847125303809e-09,8.249999999999999e-07,4.644899903609391e-09,8.249999999999999e-07,4.64162747586991e-09,8.249999999999999e-07,4.646637517522439e-09,8.249999999999999e-07,4.648265653434185e-09,8.249999999999999e-07,4.64718518057529e-09,8.249999999999999e-07,4.637809129740526e-09,8.249999999999999e-07,4.642576484922828e-09,8.249999999999999e-07,4.645542120180407e-09,8.249999999999999e-07,4.646050694946753e-09,8.249999999999999e-07,4.643291782065322e-09
8.749999999999999e-07,4.6798080413815e-09,8.749999999999999e-07,4.679784526370101e-09,8.749999999999999e-07,4.678301456078451e-09,8.749999999999999e-07,4.677350843675895e-09,8.749999999999999e-07,4.676264403374328e-09,8.749999999999999e-07,4.6840972535678e-09,8.749999999999999e-07,4.676874327132866e-09,8.749999999999999e-07,4.684675300185706e-09,8.749999999999999e-07,4.683560671438561e-09,8.749999999999999e-07,4.680110488028144e-09,8.749999999999999e-07,4.679369625744601e-09,8.749999999999999e-07,4.679696372905798e-09,8.749999999999999e-07,4.679904316695895e-09,8.749999999999999e-07,4.679849491912833e-09,8.749999999999999e-07,4.684452483992055e-09,8.749999999999999e-07,4.683744281481939e-09,8.749999999999999e-07,4.675192982633908e-09,8.749999999999999e-07,4.678641669530875e-09,8.749999999999999e-07,4.672557526919127e-09,8.749999999999999e-07,4.67964804633638e-09,8.749999999999999e-07,4.680396553331221e-09,8.749999999999999e-07,4.680696913775158e-09,8.749999999999999e-07,4.674613199413771e-09,8.749999999999999e-07,4.675041249717823e-09,8.749999999999999e-07,4.676831252090765e-09,8.749999999999999e-07,4.680372243888838e-09,8.749999999999999e-07,4.680617203725313e-09,8.749999999999999e-07,4.681477083807104e-09,8.749999999999999e-07,4.681568036000225e-09,8.749999999999999e-07,4.682201705365007e-09,8.749999999999999e-07,4.679126775737534e-09,8.749999999999999e-07,4.679079713003599e-09,8.749999999999999e-07,4.679245709981023e-09,8.749999999999999e-07,4.677993275111118e-09,8.749999999999999e-07,4.677624704035315e-09,8.749999999999999e-07,4.681947321025285e-09,8.749999999999999e-07,4.680668286599763e-09,8.749999999999999e-07,4.681310695576909e-09,8.749999999999999e-07,4.682471281315886e-09,8.749999999999999e-07,4.682205825645262e-09,8.749999999999999e-07,4.679467593141593e-09,8.749999999999999e-07,4.676204979889617e-09,8.749999999999999e-07,4.680926232585688e-09,8.749999999999999e-07,4.683193283140983e-09,8.749999999999999e-07,4.682041423217672e-09,8.749999999999999e-07,4.671358612509517e-09,8.749999999999999e-07,4.676951693940436e-09,8.749999999999999e-07,4.679987473989443e-09,8.749999999999999e-07,4.68057814773215e-09,8.749999999999999e-07,4.67783960300973e-09
9.249999999999999e-07,4.714274954886017e-09,9.249999999999999e-07,4.714182705400395e-09,9.249999999999999e-07,4.713002216034256e-09,9.249999999999999e-07,4.71155786162535e-09,9.249999999999999e-07,4.71078050512927e-09,9.249999999999999e-07,4.718419596888825e-09,9.249999999999999e-07,4.711160509372665e-09,9.249999999999999e-07,4.719134421276955e-09,9.249999999999999e-07,4.71832068064984e-09,9.249999999999999e-07,4.714572608546438e-09,9.249999999999999e-07,4.714191273539183e-09,9.249999999999999e-07,4.714149126132612e-09,9.249999999999999e-07,4.714242276757558e-09,9.249999999999999e-07,4.714248449761296e-09,9.249999999999999e-07,4.719098387467056e-09,9.249999999999999e-07,4.718161327949303e-09,9.249999999999999e-07,4.70943103746095e-09,9.249999999999999e-07,4.713122738208956e-09,9.249999999999999e-07,4.707480411422933e-09,9.249999999999999e-07,4.713895339183023e-09,9.249999999999999e-07,4.714768856859895e-09,9.249999999999999e-07,4.715457796841308e-09,9.249999999999999e-07,4.70945490465234e-09,9.249999999999999e-07,4.709941964283585e-09,9.249999999999999e-07,4.711662321614555e-09,9.249999999999999e-07,4.715232597209422e-09,9.249999999999999e-07,4.714978948394285e-09,9.249999999999999e-07,4.7158168821315e-09,9.249999999999999e-07,4.715990176065871e-09,9.249999999999999e-07,4.716393251630363e-09,9.249999999999999e-07,4.713427099349931e-09,9.249999999999999e-07,4.713527613706913e-09,9.249999999999999e-07,4.713653520766799e-09,9.249999999999999e-07,4.712462312996474e-09,9.249999999999999e-07,4.711972065146946e-09,9.249999999999999e-07,4.71642418218744e-09,9.249999999999999e-07,4.715032880344419e-09,9.249999999999999e-07,4.71554591422416e-09,9.249999999999999e-07,4.716891376846217e-09,9.249999999999999e-07,4.716600478050696e-09,9.249999999999999e-07,4.713816968918995e-09,9.249999999999999e-07,4.710467483300733e-09,9.249999999999999e-07,4.715411178571692e-09,9.249999999999999e-07,4.717576223329695e-09,9.249999999999999e-07,4.716411701791469e-09,9.249999999999999e-07,4.706253220698984e-09,9.249999999999999e-07,4.711283096768816e-09,9.249999999999999e-07,4.71430540447605e-09,9.249999999999999e-07,4.714971948539087e-09,9.249999999999999e-07,4.712089560294311e-09
9.75e-07,4.749209930621055e-09,9.75e-07,4.749106390857077e-09,9.75e-07,4.748046304709741e-09,9.75e-07,4.746715898809252e-09,9.75e-07,4.745972670664332e-09,9.75e-07,4.753485309992083e-09,9.75e-07,4.746192990896103e-09,9.75e-07,4.754180672401494e-09,9.75e-07,4.753312160257336e-09,9.75e-07,4.74964759974603e-09,9.75e-07,4.748902358564264e-09,9.75e-07,4.749249341374165e-09,9.75e-07,4.749391809171936e-09,9.75e-07,4.749409064339637e-09,9.75e-07,4.754025288587564e-09,9.75e-07,4.753243543502993e-09,9.75e-07,4.74464499604487e-09,9.75e-07,4.748314532842191e-09,9.75e-07,4.742634622358326e-09,9.75e-07,4.748861415810255e-09,9.75e-07,4.749912195981553e-09,9.75e-07,4.750523058260327e-09,9.75e-07,4.744516363545287e-09,9.75e-07,4.744780024263046e-09,9.75e-07,4.746456183226226e-09,9.75e-07,4.749990507776018e-09,9.75e-07,4.750093357845316e-09,9.75e-07,4.750953105218647e-09,9.75e-07,4.751144817612121e-09,9.75e-07,4.751269160030577e-09,9.75e-07,4.748653790572326e-09,9.75e-07,4.748670802645923e-09,9.75e-07,4.748770049585163e-09,9.75e-07,4.747689677466125e-09,9.75e-07,4.746992819134834e-09,9.75e-07,4.75149677641044e-09,9.75e-07,4.750220687753055e-09,9.75e-07,4.750527478466826e-09,9.75e-07,4.751987427733875e-09,9.75e-07,4.751539102125091e-09,9.75e-07,4.748931888602212e-09,9.75e-07,4.745678828116346e-09,9.75e-07,4.750594541475505e-09,9.75e-07,4.752615895048683e-09,9.75e-07,4.75154682048384e-09,9.75e-07,4.741374520745213e-09,9.75e-07,4.746471266310729e-09,9.75e-07,4.749407204816683e-09,9.75e-07,4.750077819569202e-09,9.75e-07,4.747111899750595e-09
1.025e-06,4.784215280595813e-09,1.025e-06,4.784172082064923e-09,1.025e-06,4.783041769270372e-09,1.025e-06,4.782127543483004e-09,1.025e-06,4.781099613341627e-09,1.025e-06,4.788779261723299e-09,1.025e-06,4.781484195441546e-09,1.025e-06,4.789243236854125e-09,1.025e-06,4.788231423216221e-09,1.025e-06,4.784952727564194e-09,1.025e-06,4.783869713294725e-09,1.025e-06,4.784533797363913e-09,1.025e-06,4.784629696925769e-09,1.025e-06,4.784481202612597e-09,1.025e-06,4.789050795667134e-09,1.025e-06,4.788221245975013e-09,1.025e-06,4.779902636527129e-09,1.025e-06,4.783467685267802e-09,1.025e-06,4.777429910969915e-09,1.025e-06,4.783980905607527e-09,1.025e-06,4.785069677584499e-09,1.025e-06,4.785471102763371e-09,1.025e-06,4.779259234197959e-09,1.025e-06,4.77953663721244e-09,1.025e-06,4.781256956555921e-09,1.025e-06,4.784766978383655e-09,1.025e-06,4.785170782538821e-09,1.025e-06,4.786222435347449e-09,1.025e-06,4.786329610969325e-09,1.025e-06,4.786703685826012e-09,1.025e-06,4.783986961490925e-09,1.025e-06,4.783930260390533e-09,1.025e-06,4.783798696541431e-09,1.025e-06,4.782978982479934e-09,1.025e-06,4.782343880696665e-09,1.025e-06,4.786724143220388e-09,1.025e-06,4.785136728071052e-09,1.025e-06,4.785679323180885e-09,1.025e-06,4.78701303276885e-09,1.025e-06,4.786890975274931e-09,1.025e-06,4.784257470444589e-09,1.025e-06,4.7807584737956e-09,1.025e-06,4.78571191027371e-09,1.025e-06,4.78805318086354e-09,1.025e-06,4.786799753223997e-09,1.025e-06,4.776107236244201e-09,1.025e-06,4.781719844951121e-09,1.025e-06,4.784634165361871e-09,1.025e-06,4.784974428042972e-09,1.025e-06,4.782339100129548e-09
1.075e-06,4.819566582030011e-09,1.075e-06,4.819389325921975e-09,1.075e-06,4.818190758194278e-09,1.075e-06,4.817451671353957e-09,1.075e-06,4.816384305868191e-09,1.075e-06,4.823987266481418e-09,1.075e-06,4.816691560295143e-09,1.075e-06,4.824332266983137e-09,1.075e-06,4.823160792215357e-09,1.075e-06,4.819948375309113e-09,1.075e-06,4.81919179450259e-09,1.075e-06,4.819694232353885e-09,1.075e-06,4.819767663157703e-09,1.075e-06,4.819537201159419e-09,1.075e-06,4.824130584230652e-09,1.075e-06,4.823421283726153e-09,1.075e-06,4.815124350339593e-09,1.075e-06,4.818564467341889e-09,1.075e-06,4.812560086418659e-09,1.075e-06,4.819150128638169e-09,1.075e-06,4.820429167010037e-09,1.075e-06,4.820619691693975e-09,1.075e-06,4.8143336556329e-09,1.075e-06,4.814841013494544e-09,1.075e-06,4.816549672835324e-09,1.075e-06,4.819951865834773e-09,1.075e-06,4.820464092681564e-09,1.075e-06,4.821432139272986e-09,1.075e-06,4.821482960387923e-09,1.075e-06,4.82202512093783e-09,1.075e-06,4.819160659881867e-09,1.075e-06,4.819141298581952e-09,1.075e-06,4.818978272165038e-09,1.075e-06,4.818126022103485e-09,1.075e-06,4.817632763525996e-09,1.075e-06,4.821890575664698e-09,1.075e-06,4.820217065277216e-09,1.075e-06,4.820950062640033e-09,1.075e-06,4.822245130869383e-09,1.075e-06,4.822206968703974e-09,1.075e-06,4.819472695266443e-09,1.075e-06,4.815883185443772e-09,1.075e-06,4.820724369127409e-09,1.075e-06,4.823034774685928e-09,1.075e-06,4.821690920488246e-09,1.075e-06,4.811139512142869e-09,1.075e-06,4.817028736038671e-09,1.075e-06,4.820043949395195e-09,1.075e-06,4.820148939083822e-09,1.075e-06,4.817566534452774e-09
